pncp,orgao,assinatura,valor_global,duracao_dias,categoria,capital_social,idade_forn_anos,porte,simples,situacao_ativa,consorcio,razao_capital_valor,n_contratos_forn_dataset,n_aditivos,rescindido,acrescimo_pct,prazo_extra_dias,label_desfecho_adverso
00509968000148-2-001327/2026,TST,2026-05-29,500000.0,1826,Serviços de Saúde,9693131,27.66,DEMAIS,,1,0,19.386262,1,0,0,0.0,0,0
00509968000148-2-001328/2026,TST,2026-05-29,5988.0,365,Serviços,30000,18.69,EMPRESA DE PEQUENO PORTE,0,1,0,5.01002,90,0,0,0.0,0,0
00509968000148-2-001344/2026,TST,2026-05-27,2149.98,218,Compras,100000,3.93,MICRO EMPRESA,1,1,0,46.512061,2,0,0,0.0,0,0
00509968000148-2-004614/2025,TST,2026-06-01,13392.0,213,Serviços,225000,20.44,DEMAIS,,1,0,16.801075,21,0,0,0.0,0,0
00509968000148-2-001345/2026,TST,2026-06-01,17000.0,355,Serviços,362222500,52.75,DEMAIS,,1,0,21307.205882,38,0,0,0.0,0,0
00509968000148-2-001352/2026,TST,2026-06-02,480.0,14,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001383/2026,TST,2026-06-08,1995.0,14,Serviços,20000,15.17,MICRO EMPRESA,1,1,0,10.025063,1,0,0,0.0,0,0
00509968000148-2-001384/2026,TST,2026-06-01,1994200.0,1096,Informática (TIC),250000,11.54,EMPRESA DE PEQUENO PORTE,0,1,0,0.125364,2,0,0,0.0,0,0
00509968000148-2-001389/2026,TST,2026-06-08,289.85,206,Compras,232000000,27.0,DEMAIS,,1,0,800414.007245,10,0,0,0.0,0,0
00509968000148-2-001437/2026,TST,2026-06-08,7510.0,206,Serviços,200000,10.2,MICRO EMPRESA,1,1,0,26.631158,39,0,0,0.0,0,0
00509968000148-2-001439/2026,TST,2026-05-22,23256.0,182,Serviços,45000,12.21,MICRO EMPRESA,1,1,0,1.934985,1,0,0,0.0,0,0
00509968000148-2-001440/2026,TST,2026-05-21,5500.0,185,Compras,75000,4.33,MICRO EMPRESA,1,1,0,13.636364,2,0,0,0.0,0,0
00509968000148-2-001441/2026,TST,2026-06-02,10647.0,180,Compras,110000,10.33,MICRO EMPRESA,1,1,0,10.331549,7,0,0,0.0,0,0
00509968000148-2-001457/2026,TST,2026-06-09,18458.81,365,Informática (TIC),10000,35.0,EMPRESA DE PEQUENO PORTE,1,1,0,0.541747,11,0,0,0.0,0,0
00509968000148-2-001459/2026,TST,2026-06-10,158400.0,,Compras,11146667000,28.36,DEMAIS,,1,0,70370.372475,5,0,0,0.0,0,0
00509968000148-2-001463/2026,TST,2026-06-09,3950.1,180,Compras,500000,3.84,EMPRESA DE PEQUENO PORTE,1,1,0,126.579074,3,0,0,0.0,0,0
00509968000148-2-001464/2026,TST,2026-06-10,6600.0,,Serviços,11146667000,28.36,DEMAIS,,1,0,1688888.939394,5,0,0,0.0,0,0
00509968000148-2-001468/2026,TST,2026-06-09,5662.8,180,Compras,20000,5.83,EMPRESA DE PEQUENO PORTE,1,1,0,3.531822,2,0,0,0.0,0,0
00509968000148-2-001471/2026,TST,2026-06-11,13039.96,364,Serviços,20000,3.54,MICRO EMPRESA,1,1,0,1.533747,1,0,0,0.0,0,0
00509968000148-2-001472/2026,TST,2026-05-25,1500.0,61,Serviços,0,48.11,DEMAIS,,1,0,,3,0,0,0.0,0,0
00509968000148-2-001473/2026,TST,2026-06-10,6480.0,180,Serviços,3423447.2,32.34,DEMAIS,,1,0,528.309753,203,0,0,0.0,0,0
00509968000148-2-001474/2026,TST,2026-06-11,1838.56,102,Compras,30000,3.53,MICRO EMPRESA,1,1,0,16.317118,3,1,0,0.0884,0,0
00509968000148-2-001481/2026,TST,2026-06-02,37500.0,92,Compras,20000,11.29,EMPRESA DE PEQUENO PORTE,1,1,0,0.533333,8,0,0,0.0,0,0
00509968000148-2-001488/2026,TST,2026-06-10,56511.6,1826,Serviços,100000,20.32,MICRO EMPRESA,0,1,0,1.769548,1,0,0,0.0,0,0
00509968000148-2-001491/2026,TST,2026-06-12,2235.0,15,Serviços,3500000,10.31,DEMAIS,0,1,0,1565.995526,2,0,0,0.0,0,0
00509968000148-2-001495/2026,TST,2026-06-12,11970.0,202,Compras,50000,5.37,MICRO EMPRESA,1,1,0,4.177109,12,0,0,0.0,0,0
00509968000148-2-001504/2026,TST,2026-06-15,124673.4,1825,Compras,130000,4.59,DEMAIS,0,1,0,1.042724,2,0,0,0.0,0,0
00509968000148-2-001317/2026,TST,2026-05-08,7410.0,237,Compras,150000,0.67,MICRO EMPRESA,1,1,0,20.242915,1,0,0,0.0,0,0
00509968000148-2-001341/2026,TST,2026-06-02,1380451.0,1095,Informática (TIC),600000,3.35,EMPRESA DE PEQUENO PORTE,1,1,0,0.434641,1,0,0,0.0,0,0
00509968000148-2-001342/2026,TST,2026-05-15,23500.0,230,Compras,50000,2.73,MICRO EMPRESA,1,1,0,2.12766,1,0,0,0.0,0,0
00509968000148-2-001343/2026,TST,2026-05-28,3290.0,33,Serviços,400,5.79,EMPRESA DE PEQUENO PORTE,1,1,0,0.121581,14,0,0,0.0,0,0
00509968000148-2-001358/2026,TST,2026-06-02,6225.48,212,Compras,99800,7.76,MICRO EMPRESA,1,1,0,16.030892,4,0,0,0.0,0,0
00509968000148-2-001359/2026,TST,2026-06-02,4140.0,212,Serviços,170000,6.63,MICRO EMPRESA,1,1,0,41.062802,13,0,0,0.0,0,0
00509968000148-2-001361/2026,TST,2026-06-02,0.01,1318,Informática (TIC),0,51.43,DEMAIS,,1,0,,41,0,0,0.0,0,0
00509968000148-2-001377/2026,TST,2026-06-03,24600.0,206,Serviços,250000,12.23,EMPRESA DE PEQUENO PORTE,,1,0,10.162602,37,0,0,0.0,0,0
00509968000148-2-001404/2026,TST,2026-06-08,13700.0,730,Serviços,30000,13.63,MICRO EMPRESA,1,1,0,2.189781,1,0,0,0.0,0,0
00509968000148-2-001416/2026,TST,2026-06-02,330.0,212,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001417/2026,TST,2026-06-09,990.0,183,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001418/2026,TST,2026-06-03,70695.0,122,Serviços de Engenharia,300000,23.85,MICRO EMPRESA,1,1,0,4.243582,1,0,0,0.0,0,0
00509968000148-2-001419/2026,TST,2026-06-09,990.0,92,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001438/2026,TST,2026-06-10,36000.0,92,Serviços,150000,1.59,MICRO EMPRESA,1,1,0,4.166667,8,0,0,0.0,0,0
00509968000148-2-001456/2026,TST,2026-06-10,1382.0,365,Serviços,1500000,34.4,DEMAIS,,1,0,1085.383502,62,0,0,0.0,0,0
00509968000148-2-001462/2026,TST,2026-06-09,22327.48,205,Serviços,105000,7.07,DEMAIS,0,1,0,4.702725,1,0,0,0.0,0,0
00509968000148-2-001487/2026,TST,2026-06-02,20082.0,1095,Informática (TIC),500000,10.63,DEMAIS,0,1,0,24.897919,26,0,0,0.0,0,0
00509968000148-2-001490/2026,TST,2026-06-11,2590.0,15,Serviços,20000,11.77,EMPRESA DE PEQUENO PORTE,1,1,0,7.722008,50,0,0,0.0,0,0
00509968000148-2-001496/2026,TST,2026-06-11,2390.0,180,Serviços,100000,2.32,EMPRESA DE PEQUENO PORTE,1,1,0,41.841004,49,0,0,0.0,0,0
00509968000148-2-001497/2026,TST,2026-06-12,6541.2,202,Serviços,170000,6.66,MICRO EMPRESA,1,1,0,25.989115,13,0,0,0.0,0,0
00509968000148-2-001518/2026,TST,2026-06-08,13900.0,206,Serviços,500000,9.22,EMPRESA DE PEQUENO PORTE,0,1,0,35.971223,6,0,0,0.0,0,0
00509968000148-2-001465/2026,TST,2026-06-10,4320.0,0,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001466/2026,TST,2026-06-10,5280.0,0,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001467/2026,TST,2026-06-02,38140.16,29,Compras,10000,11.32,MICRO EMPRESA,1,1,0,0.262191,2,0,0,0.0,0,0
00509968000148-2-001485/2026,TST,2026-06-11,17975.08,364,Serviços,150000,8.68,MICRO EMPRESA,1,1,0,8.344886,2,0,0,0.0,0,0
00509968000148-2-001362/2026,TST,2026-06-03,3480.0,30,Serviços,200000,5.48,MICRO EMPRESA,0,1,0,57.471264,6,0,0,0.0,0,0
00509968000148-2-004616/2025,TST,2026-06-03,4640.0,0,Serviços,200000,5.48,MICRO EMPRESA,0,1,0,43.103448,6,0,0,0.0,0,0
00509968000148-2-001363/2026,TST,2026-06-01,10000.0,0,Serviços,10000,4.24,EMPRESA DE PEQUENO PORTE,1,1,0,1.0,1,0,0,0.0,0,0
00509968000148-2-001382/2026,TST,2026-06-03,15440.0,14,Compras,40000,24.65,MICRO EMPRESA,1,1,0,2.590674,11,0,0,0.0,0,0
00509968000148-2-001405/2026,TST,2026-06-09,110.0,30,Compras,10000,16.5,MICRO EMPRESA,0,1,0,90.909091,22,0,0,0.0,0,0
00509968000148-2-001409/2026,TST,2026-06-08,9423.65,90,Serviços,950000,11.03,EMPRESA DE PEQUENO PORTE,0,1,0,100.810196,3,0,0,0.0,0,0
00509968000148-2-001410/2026,TST,2026-06-05,4290.0,28,Serviços,30000,35.57,EMPRESA DE PEQUENO PORTE,0,1,0,6.993007,63,0,0,0.0,0,0
00509968000148-2-001422/2026,TST,2026-05-25,1800.0,61,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001423/2026,TST,2026-06-08,2390.0,206,Serviços,200000,10.2,MICRO EMPRESA,1,1,0,83.682008,39,0,0,0.0,0,0
00509968000148-2-001424/2026,TST,2026-06-08,2300.1,181,Compras,150000,3.12,MICRO EMPRESA,1,1,0,65.214556,2,0,0,0.0,0,0
00509968000148-2-001425/2026,TST,2026-06-08,1435.0,206,Serviços,200000,18.7,MICRO EMPRESA,0,1,0,139.372822,63,0,0,0.0,0,0
00509968000148-2-001430/2026,TST,2026-06-03,3077.25,211,Compras,29500,1.19,MICRO EMPRESA,1,1,0,9.586481,1,0,0,0.0,0,0
00509968000148-2-001443/2026,TST,2026-06-08,7200.0,89,Compras,100000,12.38,EMPRESA DE PEQUENO PORTE,0,1,0,13.888889,6,0,0,0.0,0,0
00509968000148-2-001449/2026,TST,2026-06-10,540.0,21,Compras,20000,7.17,MICRO EMPRESA,1,1,0,37.037037,3,0,0,0.0,0,0
00509968000148-2-001450/2026,TST,2026-03-11,20195.0,295,Serviços,600,18.51,MICRO EMPRESA,0,1,0,0.02971,14,0,0,0.0,0,0
00509968000148-2-001451/2026,TST,2026-06-09,226356.66,119,Serviços,0,28.37,EMPRESA DE PEQUENO PORTE,1,1,0,,2,0,0,0.0,0,0
00509968000148-2-001500/2026,TST,2026-06-12,1980.0,182,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001521/2026,TST,2026-06-15,9570.0,181,Serviços,10000,3.22,MICRO EMPRESA,0,1,0,1.044932,26,0,0,0.0,0,0
00509968000148-2-001522/2026,TST,2026-06-08,4972678.54,1828,Serviços,12000000,34.15,DEMAIS,,1,0,2.413186,6,0,0,0.0,0,0
00509968000148-2-001525/2026,TST,2026-06-10,8014.7,45,Compras,50000,1.69,MICRO EMPRESA,1,1,0,6.238537,1,0,0,0.0,0,0
00509968000148-2-001528/2026,TST,2026-06-11,2775.0,203,Serviços,0,55.05,DEMAIS,,1,0,,123,0,0,0.0,0,0
00509968000148-2-001529/2026,TST,2026-06-11,23952.0,365,Serviços,530000,4.45,MICRO EMPRESA,0,1,0,22.127589,19,0,0,0.0,0,0
00509968000148-2-001533/2026,TST,2026-06-16,920.0,89,Compras,140000,1.21,MICRO EMPRESA,1,1,0,152.173913,2,0,0,0.0,0,0
00509968000148-2-001539/2026,TST,2026-06-16,35604.92,180,Serviços,110000,6.47,EMPRESA DE PEQUENO PORTE,0,1,0,3.089461,18,0,0,0.0,0,0
00509968000148-2-001540/2026,TST,2026-06-12,1829.64,202,Compras,15000,4.02,MICRO EMPRESA,1,1,0,8.198334,1,0,0,0.0,0,0
00509968000148-2-001549/2026,TST,2026-06-15,13200.0,198,Compras,50000,3.46,MICRO EMPRESA,1,1,0,3.787879,5,0,0,0.0,0,0
00509968000148-2-001501/2026,TST,2026-06-11,10560.0,180,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001508/2026,TST,2026-06-16,680000.0,730,Compras,50000,24.26,MICRO EMPRESA,1,1,0,0.073529,8,0,0,0.0,0,0
00509968000148-2-001537/2026,TST,2026-06-15,750.0,29,Compras,150000,12.91,MICRO EMPRESA,1,1,0,200.0,1,0,0,0.0,0,0
00509968000148-2-001544/2026,TST,2026-06-16,1893.6,197,Compras,380000,29.25,DEMAIS,,1,0,200.675961,2,0,0,0.0,0,0
00509968000148-2-001545/2026,TST,2026-06-16,49300.0,95,Compras,93700,14.63,EMPRESA DE PEQUENO PORTE,1,1,0,1.900609,2,0,0,0.0,0,0
00509968000148-2-001546/2026,TST,2026-06-11,6574.0,203,Compras,10000,8.22,MICRO EMPRESA,1,1,0,1.521144,1,0,0,0.0,0,0
00509968000148-2-001547/2026,TST,2026-06-11,370.0,203,Compras,12000,1.77,MICRO EMPRESA,1,1,0,32.432432,2,0,0,0.0,0,0
00509968000148-2-001374/2026,TST,2026-05-28,969.63,30,Informática (TIC),50000,5.73,MICRO EMPRESA,1,1,0,51.566061,9,0,0,0.0,0,0
00509968000148-2-001375/2026,TST,2026-05-28,969.63,30,Informática (TIC),50000,5.73,MICRO EMPRESA,1,1,0,51.566061,9,0,0,0.0,0,0
00509968000148-2-001391/2026,TST,2026-06-08,4400.0,206,Compras,10000,8.47,MICRO EMPRESA,1,1,0,2.272727,46,0,0,0.0,0,0
00509968000148-2-001452/2026,TST,2026-05-29,2599.51,365,Compras,350000,22.85,EMPRESA DE PEQUENO PORTE,0,1,0,134.640759,5,0,0,0.0,0,0
00509968000148-2-001453/2026,TST,2026-06-10,14899.96,364,Serviços,150000,5.56,MICRO EMPRESA,1,1,0,10.067141,1,0,0,0.0,0,0
00509968000148-2-001483/2026,TST,2026-06-09,1260.0,205,Compras,18000,25.69,MICRO EMPRESA,1,1,0,14.285714,2,0,0,0.0,0,0
00509968000148-2-001486/2026,TST,2026-06-12,1600.0,202,Serviços,500,1.94,MICRO EMPRESA,1,1,0,0.3125,1,0,0,0.0,0,0
00509968000148-2-001489/2026,TST,2026-06-12,5984.69,1825,Cessão,2000000,7.41,EMPRESA DE PEQUENO PORTE,0,1,0,334.186065,1,0,0,0.0,0,0
00509968000148-2-001502/2026,TST,2026-06-11,8640.0,180,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001503/2026,TST,2026-06-12,1620.0,182,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001507/2026,TST,2026-06-08,9677.1,911,Serviços,344790530,37.77,DEMAIS,,1,0,35629.530541,27,0,0,0.0,0,0
00509968000148-2-001513/2026,TST,2026-06-08,4560798.14,1826,Serviços,12000000,34.15,DEMAIS,,1,0,2.631118,6,0,0,0.0,0,0
00509968000148-2-001514/2026,TST,2026-06-08,4521507.8,1826,Serviços,12000000,34.15,DEMAIS,,1,0,2.653982,6,0,0,0.0,0,0
00509968000148-2-001515/2026,TST,2026-06-08,5130610.12,1826,Serviços,12000000,34.15,DEMAIS,,1,0,2.338903,6,0,0,0.0,0,0
00509968000148-2-001516/2026,TST,2026-06-08,7436100.77,1826,Serviços,12000000,34.15,DEMAIS,,1,0,1.613749,6,0,0,0.0,0,0
00509968000148-2-001517/2026,TST,2026-06-08,7445276.83,1826,Serviços,12000000,34.15,DEMAIS,,1,0,1.61176,6,0,0,0.0,0,0
00509968000148-2-001523/2026,TST,2026-06-11,17975.08,364,Serviços,150000,8.68,MICRO EMPRESA,1,1,0,8.344886,2,0,0,0.0,0,0
00509968000148-2-001524/2026,TST,2026-06-10,2235.0,45,Compras,130000,12.51,EMPRESA DE PEQUENO PORTE,1,1,0,58.165548,9,0,0,0.0,0,0
00509968000148-2-001534/2026,TST,2026-06-15,2480.0,11,Serviços,99800,16.76,EMPRESA DE PEQUENO PORTE,1,1,0,40.241935,20,0,0,0.0,0,0
00509968000148-2-001535/2026,TST,2026-06-16,80937.5,364,Compras,210396200,59.83,DEMAIS,,1,0,2599.48973,31,0,0,0.0,0,0
00509968000148-2-001538/2026,TST,2026-06-16,32996.94,45,Compras,100000,0.8,MICRO EMPRESA,1,1,0,3.030584,2,0,0,0.0,0,0
00509968000148-2-001582/2026,TST,2026-06-17,10580.0,197,Serviços,250000,12.27,EMPRESA DE PEQUENO PORTE,,1,0,23.62949,37,0,0,0.0,0,0
00509968000148-2-001585/2026,TST,2026-06-17,540.0,197,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001586/2026,TST,2026-06-18,6021.25,41,Compras,100000,34.13,EMPRESA DE PEQUENO PORTE,1,1,0,16.607847,4,0,0,0.0,0,0
00509968000148-2-001593/2026,TST,2026-06-17,2690.0,180,Serviços,30000,18.74,EMPRESA DE PEQUENO PORTE,0,1,0,11.152416,90,0,0,0.0,0,0
00509968000148-2-001598/2026,TST,2026-06-16,500000.0,1826,Serviços de Saúde,40000,38.72,EMPRESA DE PEQUENO PORTE,0,1,0,0.08,1,0,0,0.0,0,0
00509968000148-2-001602/2026,TST,2026-05-15,14750.0,92,Compras,50000,16.49,MICRO EMPRESA,1,1,0,3.389831,1,0,0,0.0,0,0
00509968000148-2-001631/2026,TST,2026-06-22,15141.0,30,Serviços,200000,16.83,MICRO EMPRESA,1,1,0,13.209167,86,0,0,0.0,0,0
00509968000148-2-001553/2026,TST,2026-06-16,5800.0,180,Compras,430000,5.14,EMPRESA DE PEQUENO PORTE,1,1,0,74.137931,1,0,0,0.0,0,0
00509968000148-2-001542/2026,TST,2026-06-16,29980.0,198,Serviços,30000,3.54,MICRO EMPRESA,1,1,0,1.000667,12,0,0,0.0,0,0
00509968000148-2-001555/2026,TST,2026-06-17,119340.0,1095,Informática (TIC),100000,23.99,EMPRESA DE PEQUENO PORTE,0,1,0,0.837942,10,0,0,0.0,0,0
00509968000148-2-001556/2026,TST,2026-06-16,7152.3,198,Compras,4505900,42.96,DEMAIS,,1,0,629.993149,34,0,0,0.0,0,0
00509968000148-2-001557/2026,TST,2026-06-16,967.7,198,Compras,4600000,40.93,DEMAIS,,1,0,4753.53932,4,0,0,0.0,0,0
00509968000148-2-001558/2026,TST,2026-06-16,1003.45,198,Compras,220800,47.28,EMPRESA DE PEQUENO PORTE,0,1,0,220.040859,13,0,0,0.0,0,0
00509968000148-2-001559/2026,TST,2026-06-16,4467.0,105,Serviços,104500,13.56,EMPRESA DE PEQUENO PORTE,0,1,0,23.393777,1,0,0,0.0,0,0
00509968000148-2-001560/2026,TST,2026-06-15,5382.0,7,Serviços,50000,8.22,MICRO EMPRESA,0,1,0,9.290227,1,0,0,0.0,0,0
00509968000148-2-001567/2026,TST,2026-06-08,3169.61,30,Compras,100000,2.04,EMPRESA DE PEQUENO PORTE,1,1,0,31.549623,4,0,0,0.0,0,0
00509968000148-2-001570/2026,TST,2026-06-17,95.0,197,Compras,40000,23.52,MICRO EMPRESA,1,1,0,421.052632,1,0,0,0.0,0,0
00509968000148-2-001588/2026,TST,2026-06-17,1025587.92,730,Serviços,400000,22.11,EMPRESA DE PEQUENO PORTE,0,1,0,0.39002,1,0,0,0.0,0,0
00509968000148-2-001592/2026,TST,2026-06-16,4990.0,198,Serviços,30000,35.6,EMPRESA DE PEQUENO PORTE,0,1,0,6.012024,63,0,0,0.0,0,0
00509968000148-2-001605/2026,TST,2026-05-23,1170.0,1825,Serviços,500000,9.42,MICRO EMPRESA,0,1,0,427.350427,10,0,0,0.0,0,0
00509968000148-2-001606/2026,TST,2026-06-08,4500.0,1825,Serviços,500000,9.46,MICRO EMPRESA,0,1,0,111.111111,10,0,0,0.0,0,0
00509968000148-2-001607/2026,TST,2026-06-18,5230437.07,182,Serviços de Engenharia,3320000,14.76,DEMAIS,,1,0,0.634746,3,0,1,0.0,0,1
00509968000148-2-001609/2026,TST,2026-06-17,592.0,197,Compras,100000,18.19,MICRO EMPRESA,1,1,0,168.918919,4,0,0,0.0,0,0
00509968000148-2-001622/2026,TST,2026-06-11,30000.0,203,Compras,450000,49.28,MICRO EMPRESA,1,1,0,15.0,3,0,0,0.0,0,0
00509968000148-2-001623/2026,TST,2026-06-12,150000.0,1825,Serviços,1,10.11,MICRO EMPRESA,1,1,0,7e-06,1,0,0,0.0,0,0
00509968000148-2-001645/2026,TST,2026-06-22,2664.0,0,Serviços,0,32.87,DEMAIS,,1,0,,1,0,0,0.0,0,0
00509968000148-2-001649/2026,TST,2026-06-22,2300.0,192,Compras,500000,59.73,DEMAIS,,1,0,217.391304,17,0,0,0.0,0,0
00509968000148-2-001650/2026,TST,2026-06-18,9373.65,7,Serviços,10000,23.32,EMPRESA DE PEQUENO PORTE,,1,0,1.06682,15,0,0,0.0,0,0
00509968000148-2-001655/2026,TST,2026-06-22,495.0,192,Serviços,200000,18.74,MICRO EMPRESA,0,1,0,404.040404,63,0,0,0.0,0,0
00509968000148-2-001492/2026,TST,2026-06-11,900.0,203,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001498/2026,TST,2026-06-12,40500.0,202,Serviços,480000,28.69,EMPRESA DE PEQUENO PORTE,,1,0,11.851852,2,0,0,0.0,0,0
00509968000148-2-001499/2026,TST,2026-06-10,5282.3,7,Serviços,99800,22.36,DEMAIS,0,1,0,18.893285,30,0,0,0.0,0,0
00509968000148-2-001505/2026,TST,2026-06-01,17609.2,213,Serviços,100000,34.28,MICRO EMPRESA,1,1,0,5.67885,8,0,0,0.0,0,0
00509968000148-2-001506/2026,TST,2026-06-08,5560.83,911,Serviços,344790530,37.77,DEMAIS,,1,0,62003.429344,27,0,0,0.0,0,0
00509968000148-2-001509/2026,TST,2026-06-12,500000.0,1826,Serviços de Saúde,0,58.94,DEMAIS,,1,0,,2,0,0,0.0,0,0
00509968000148-2-001510/2026,TST,2026-06-10,3240.0,204,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001511/2026,TST,2026-06-12,3270.0,202,Serviços,81000,26.7,DEMAIS,,1,0,24.770642,5,0,0,0.0,0,0
00509968000148-2-001512/2026,TST,2026-06-12,52933.4,364,Serviços,7533168,46.69,DEMAIS,,1,0,142.314078,1,0,0,0.0,0,0
00509968000148-2-001550/2026,TST,2026-06-16,2161.06,198,Compras,2500,18.45,MICRO EMPRESA,1,1,0,1.15684,7,0,0,0.0,0,0
00509968000148-2-001551/2026,TST,2026-06-16,452.94,198,Compras,2500,18.45,MICRO EMPRESA,1,1,0,5.519495,7,0,0,0.0,0,0
00509968000148-2-001552/2026,TST,2026-06-16,4915.0,198,Compras,30000,9.17,MICRO EMPRESA,1,1,0,6.103764,1,0,0,0.0,0,0
00509968000148-2-001562/2026,TST,2026-06-17,188.0,197,Compras,15000,16.06,MICRO EMPRESA,1,1,0,79.787234,8,0,0,0.0,0,0
00509968000148-2-001563/2026,TST,2026-04-24,828.0,21,Compras,700000,21.85,EMPRESA DE PEQUENO PORTE,0,1,0,845.410628,1,0,0,0.0,0,0
00509968000148-2-001574/2026,TST,2026-06-16,660.0,180,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001575/2026,TST,2026-05-25,21600.0,46,Serviços,3423447.2,32.3,DEMAIS,,1,0,158.492926,203,0,0,0.0,0,0
00509968000148-2-001576/2026,TST,2026-06-17,557.52,1,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001577/2026,TST,2026-06-17,242.9,197,Compras,0,41.76,EMPRESA DE PEQUENO PORTE,1,1,0,,21,0,0,0.0,0,0
00509968000148-2-001595/2026,TST,2026-06-16,4990.0,198,Serviços,30000,35.6,EMPRESA DE PEQUENO PORTE,0,1,0,6.012024,63,0,0,0.0,0,0
00509968000148-2-001596/2026,TST,2026-06-18,3675640.32,196,Serviços,4000000,19.28,EMPRESA DE PEQUENO PORTE,0,1,0,1.088246,2,0,0,0.0,0,0
00509968000148-2-001597/2026,TST,2026-06-11,1701.6,203,Serviços de Saúde,40000,9.86,MICRO EMPRESA,0,1,0,23.507287,1,0,0,0.0,0,0
00509968000148-2-001600/2026,TST,2026-05-27,50874.0,364,Informática (TIC),3750000,14.18,DEMAIS,,1,0,73.711523,5,0,0,0.0,0,0
00509968000148-2-001610/2026,TST,2026-06-01,1075.0,213,Compras,30000,2.64,MICRO EMPRESA,1,1,0,27.906977,1,0,0,0.0,0,0
00509968000148-2-001611/2026,TST,2026-06-18,18000.0,805,Informática (TIC),480000,28.71,EMPRESA DE PEQUENO PORTE,,1,0,26.666667,2,0,0,0.0,0,0
00509968000148-2-001613/2026,TST,2026-06-01,3740.0,213,Compras,10000,0.7,MICRO EMPRESA,1,1,0,2.673797,1,0,0,0.0,0,0
00509968000148-2-001614/2026,TST,2026-06-16,11200.0,198,Compras,100000,15.4,MICRO EMPRESA,1,1,0,8.928571,6,0,0,0.0,0,0
00509968000148-2-001620/2026,TST,2026-06-17,5850.0,180,Compras,13000,19.11,MICRO EMPRESA,1,1,0,2.222222,5,0,0,0.0,0,0
00509968000148-2-001621/2026,TST,2026-06-17,10800.0,197,Serviços,3423447.2,32.36,DEMAIS,,1,0,316.985852,203,0,0,0.0,0,0
00509968000148-2-001625/2026,TST,2026-06-18,9024.0,365,Informática (TIC),2600000,21.85,DEMAIS,,1,0,288.120567,3,0,0,0.0,0,0
00509968000148-2-001626/2026,TST,2026-06-11,19400.0,364,Informática (TIC),3423447.2,32.35,DEMAIS,,1,0,176.466351,203,0,0,0.0,0,0
00509968000148-2-001635/2026,TST,2026-06-22,800300.88,1096,Serviços,0,56.33,DEMAIS,,1,0,,1,0,0,0.0,0,0
00509968000148-2-001640/2026,TST,2026-06-17,11170.4,30,Compras,1000,1.89,MICRO EMPRESA,1,1,0,0.089522,1,0,0,0.0,0,0
00509968000148-2-001641/2026,TST,2026-06-17,960.0,197,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001642/2026,TST,2026-06-17,960.0,197,Serviços,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001658/2026,TST,2026-06-22,56388.0,1096,Informática (TIC),10000,3.24,MICRO EMPRESA,1,1,0,0.177343,1,0,0,0.0,0,0
00509968000148-2-001662/2026,TST,2026-06-23,4900.0,191,Compras,,,,,0,0,,0,0,0,0.0,0,0
00509968000148-2-001663/2026,TST,2026-06-23,33000.0,89,Compras,99800,6.42,MICRO EMPRESA,1,1,0,3.024242,1,0,0,0.0,0,0
00509968000148-2-001666/2026,TST,2026-06-17,2463.56,197,Compras,100000,35.9,EMPRESA DE PEQUENO PORTE,,1,0,40.591664,1,0,0,0.0,0,0
00509968000148-2-001674/2026,TST,2026-06-23,54999.96,190,Serviços,17579184,23.68,DEMAIS,,1,0,319.62176,16,0,0,0.0,0,0
00509968000148-2-001679/2026,TST,2026-06-23,388.9,191,Compras,200000,5.43,DEMAIS,0,1,0,514.271021,2,0,0,0.0,0,0
00509968000148-2-001680/2026,TST,2026-06-22,10564.5,89,Compras,5000,0.97,MICRO EMPRESA,1,1,0,0.473283,1,0,0,0.0,0,0
00509968000148-2-001688/2026,TST,2026-06-18,44998.0,179,Serviços de Engenharia,1000000,20.33,EMPRESA DE PEQUENO PORTE,,1,0,22.22321,2,0,0,0.0,0,0
00509968000148-2-001690/2026,TST,2026-06-23,750.0,189,Serviços,12000,7.46,MICRO EMPRESA,1,1,0,16.0,21,0,0,0.0,0,0
